event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
IDN256,"25 January 2015",2015,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Indonesia)",,3,"Civilians (Indonesia)","Journalists (Indonesia)",7,37,"Civilian targeting",360,"Southeast Asia",Indonesia,Lampung,"Bandar Lampung","North Teluk Betung","Bandar Lampung",-5.4291,105.2611,1,"Deutsche Welle",International,"On 25 January 2015, a newspaper editor on Indonesia's Sumatra island was shot dead by unidentified armed men in Bandar Lampung, Lampung province. Reason for attack is unknown.",1,,1650490679
IDN2314,"24 January 2015",2015,2,"Political violence","Violence against civilians",Attack,"Police Forces of Indonesia (2014-)",,1,"Civilians (Indonesia)","Papuan Ethnic Group (Indonesia); Prisoners (Indonesia)",7,17,"Civilian targeting",360,"Southeast Asia",Indonesia,Papua,Mimika,"Kuala Kencana","Kuala Kencana",-4.421,136.8588,1,"Free West Papua Campaign",Other,"Around 24 January 2015 (as reported), 65 men who had been arrested from Utikini village over 2 weeks ago were being held in a police station close by in Kuala Kencana district (Mimika regency, Papua province). They have faced 'intensive interrogation' and 'compulsory reporting' from the police.",0,,1657632894
IDN2313,"23 January 2015",2015,1,"Political violence","Violence against civilians",Attack,"Police Forces of Indonesia (2014-)",,1,"Civilians (Indonesia)",,7,17,"Civilian targeting",360,"Southeast Asia",Indonesia,Yogyakarta,Yogyakarta,Danurejan,Yogyakarta,-7.795,110.369,1,Kompas,National,"On 23 January 2015, a police officer severely beat a civilian inside a police car, after arresting him for a robbery case in Yogyakarta city, Yogyakarta province. The victim died ten days later in a hospital.",1,,1649355999
IDN254,"23 January 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,Jakarta,"South Jakarta","Mampang Prapatan","Jakarta - South",-6.266,106.8135,1,Tempo,National,"On 23 January 2015, thousands of protestors gathered in front of the Corruption Eradication Commission (KPK) Building in Kuningan, South Jakarta. Reason for protest was not mentioned.",0,,1659475469
IDN253,"22 January 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,"East Java",Bangkalan,Bangkalan,Bangkalan,-7.0271,112.7512,1,VOA,International,"On 22 January 2015, scores of activists in Bangkalan, a city on Indonesia's Madura Island, staged a protest to condemn the shooting of an anti-corruption activist by an unidentified gunman.",0,,1650490679
IDN252,"22 January 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,Jakarta,"Central Jakarta",Gambir,"Jakarta - Central",-6.1806,106.8283,1,"Jakarta Post",National,"On 22 January 2015, members of the Civil Society Coalition for police reform staged a protest in front of the Presidential Palace in Central Jakarta demanding President Widodo cancel the plan to install Comr. Gen. Budi Gunawan as new National Police chief.",0,,1663790297
IDN11552,"22 January 2015",2015,2,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,"East Java",Bangkalan,Bangkalan,Bangkalan,-7.0271,112.7512,1,"Forum Asia; Jakarta Post","Local partner-Regional","Around 22 January 2015 (as reported), dozens of people held a peaceful protest in front of the police station in Bangkalan district (Bangkalan regency, East Java province). They demanded an investigation of a shooting incident in Bangkalan.",0,"crowd size=dozens",1689106061
IDN250,"20 January 2015",2015,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Indonesia)",,3,"Civilians (Indonesia)",,7,37,"Civilian targeting",360,"Southeast Asia",Indonesia,"East Java",Bangkalan,Bangkalan,Bangkalan,-7.0271,112.7512,2,"Jakarta Post",National,"On 20 January 2015, an anti-corruption activist was shot and wounded by unidentified armed men in Bangkalan, Madura Island in East Java.",0,,1650490679
IDN2312,"20 January 2015",2015,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Indonesia)","Government of Indonesia (2014-)",3,"Civilians (Indonesia)",,7,37,"Civilian targeting",360,"Southeast Asia",Indonesia,"East Java",Bangkalan,Bangkalan,Bangkalan,-7.0271,112.7512,1,"Forum Asia; Jakarta Post","Local partner-Regional","On 20 January 2015, an unidentified perpetrator shot an anti-corruption activist in front of the victim's house on Teuku Umar Road, Bangkalan district (Bangkalan regency, East Java province). The victim was wounded and had to be taken to a hospital. The offender was arrested on 2 February 2015. He was a member of the Bangkalan council. The victim was investigating a corruption case of Bangkalan's council head.",0,,1689106061
IDN249,"19 January 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,Jakarta,"Central Jakarta",Gambir,"Jakarta - Central",-6.1806,106.8283,1,"Jakarta Post",National,"On 19 January 2015, activists staged a rally at the Hotel Indonesia traffic circle in Central Jakarta to protest the nomination of former president Megawati Soekarnoputri adjutant Comr. Gen. Budi Gunawan as the next police chief.",0,,1663790297
IDN248,"17 January 2015",2015,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Indonesia)",,3,"Civilians (Indonesia)",,7,37,"Civilian targeting",360,"Southeast Asia",Indonesia,"Central Sulawesi",Poso,Poso,Poso,-1.3959,120.752,2,"Jakarta Post",National,"On 17 January 2015, members of an armed civilian group (Santoso-led network) shot dead a person and killed two others in Poso regency, Central Sulawesi.",3,,1650490679
IDN247,"16 January 2015",2015,1,"Political violence",Battles,"Armed clash","Police Forces of Indonesia (2014-) Detachment 88",,1,"MIT: Mujahidin Indonesia Timur",,2,12,,360,"Southeast Asia",Indonesia,"East Java",Kediri,Kepung,Kepung,-7.8171,112.2881,1,Tribunnews,National,"On 16 January 2015, Indonesian police Detachment 88 exchanged gunfire with a member of MIT: Mujahidin Indonesia Timur in Kepung district, Kediri regency, East Java province, killing the rebel. He previously was involved in several armed clashes with Indonesian forces and killed several officers in Poso, Central Sulawesi. The date of the later event was unknown.",1,,1649355999
IDN2311,"16 January 2015",2015,1,"Political violence","Violence against civilians",Attack,"Police Forces of Indonesia (2014-)",,1,"Civilians (Indonesia)",,7,17,"Civilian targeting",360,"Southeast Asia",Indonesia,"Southeast Sulawesi",Kendari,Kadia,Kendari,-3.9778,122.515,1,Kompas,National,"On 16 January 2015, dozens of Indonesian police officers beat a civilian in a park in Kendari City, Southeast Sulawesi province. The victim was killed. The motive of the attack was unclear.",1,,1649355999
IDN2310,"15 January 2015",2015,3,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,"East Nusa Tenggara","North Central Timor",Insana,Insana,-9.4428,124.7015,1,Kompas,National,"In January 2015, a group of protesters staged five peaceful protests in Insana district, North Timor Tengah regency, East Nusa Tenggara province, demanding a mining company stop its destructive mining activity.",0,"crowd size=no report",1618531524
IDN269,"15 January 2015",2015,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Indonesia)",,3,"Civilians (Indonesia)",,7,37,"Civilian targeting",360,"Southeast Asia",Indonesia,"North Sumatra",Medan,"Medan Baru",Medan,3.5833,98.6666,1,"Jakarta Post",National,"On 15 January 2015, an anticorruption activist in Medan, North Sumatra, was shot and wounded by four unidentified persons in front of the house of a colleague in the Permata Hijau residential complex, Martubung, Medan.",0,,1650490679
IDN246,"15 January 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,Jakarta,,,Jakarta,-6.2146,106.845,1,"Jakarta Post",National,"On 15 January 2015, activists continued the weekly silent protest against President's decision to nominate Insp. Comr. Budi Gunawan as police chief in Jakarta.",0,,1650490679
IDN2308,"13 January 2015",2015,1,"Strategic developments","Strategic developments","Looting/property destruction","Military Forces of Indonesia (2014-)",,1,"Civilians (Indonesia)","Papuan Ethnic Group (Indonesia)",7,17,,360,"Southeast Asia",Indonesia,Papua,Mimika,"Kuala Kencana","Kuala Kencana",-4.421,136.8588,1,"Free West Papua Campaign",Other,"Property destruction: On 13 January 2015, the Indonesian military again returned to Bini village, Kuala Kencana district (Mimika regency, Papua province), and burned down more of the Papuans' homes.",0,,1657632894
IDN2309,"13 January 2015",2015,1,"Political violence","Violence against civilians",Attack,"Military Forces of Indonesia (2014-)",,1,"Civilians (Indonesia)","Papuan Ethnic Group (Indonesia)",7,17,"Civilian targeting",360,"Southeast Asia",Indonesia,Papua,Mimika,"Mimika Baru",Timika,-4.5514,136.8868,1,"Free West Papua Campaign",Other,"On 13 January 2015, the Indonesian military tortured a Papuan from the Kamoro tribe in Mapurujaya hamlet in Timika town (Mimika Baru district, Mimika regency, Papua province), by stabbing him in the head. He is hospitalized with a coma.",0,,1657632894
IDN2307,"12 January 2015",2015,1,Demonstrations,Riots,"Violent demonstration","Rioters (Indonesia)","Labor Group (Indonesia)",5,"Private Security Forces (Indonesia)",,8,58,,360,"Southeast Asia",Indonesia,"West Java",Cirebon,Kejaksan,Cirebon,-6.7063,108.557,1,Kompas,National,"On 12 January 2015, a riot broke out in Cirebon city, West Java province. Hundreds of hawkers held a demonstration, intercepted coal trucks, and unloaded the coal at a port's gate. The port's security officers beat the rioters with sharp weapons. The rioters threw rocks at the security post and broke its windows and wall. The riot was triggered by a new regulation that banned the hawkers entering the port.",0,"crowd size=hundreds",1649355999
IDN2306,"11 January 2015",2015,1,"Political violence",Riots,"Mob violence","Rioters (Indonesia)",,5,"Private Security Forces (Indonesia)",,8,58,,360,"Southeast Asia",Indonesia,"North Sumatra","Mandailing Natal","Puncak Sorok Marapi","Puncak Sorik Marapi",0.6699,99.549,1,Tribunnews,National,"On 11 January 2015, a riot broke out in Puncak Sorik Marapi district, Madina regency, North Sumatra province, between villagers from Sibanggor Jae and their neighboring villagers. The latter group, which consisted of 20 people, painted a landmark built to oppose the presence of a geothermal company. Shortly after, around 30 people from Sibanggor Jae, who worked as security of the geothermal company, opposed the painting job, led the two group brawling. They attacked each other with wooden sticks and bare hand, severely injured two victims.",0,"crowd size=around 50",1649355999
IDN243,"11 January 2015",2015,1,"Political violence",Battles,"Armed clash","Islamic State (Indonesia)",,2,"Police Forces of Indonesia (2014-) Detachment 88",,1,12,,360,"Southeast Asia",Indonesia,"West Nusa Tenggara",Bima,"West Rasanae",Bima,-8.4601,118.727,1,"Sputnik News Service",International,"On 11 January 2015, in Bima city of South Sulawesi province, IS-linked militant died in a shoot-out with police when he was trying to resist arrest. 6 others were arrested.",1,,1650490679
IDN244,"11 January 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,Jakarta,,,Jakarta,-6.2146,106.845,1,"Jakarta Post",National,"On 11 January 2015, anti-corruption activists protested in Jakarta against the President's decision to nominate Comr. Gen. Budi Gunawan, as the next National Police chief.",0,,1650490679
IDN245,"11 January 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,Jakarta,"Central Jakarta",Gambir,"Jakarta - Central",-6.1806,106.8283,1,"Jakarta Post",National,"On 11 January 2015, residents under the Coalition of Citizens Against Water Privatization in Jakarta staged a protest at Hotel Indonesia Traffic Circle in Central Jakarta.",0,,1663790297
IDN242,"10 January 2015",2015,1,"Political violence",Battles,"Armed clash","MIT: Mujahidin Indonesia Timur",,2,"Police Forces of Indonesia (2014-) Detachment 88",,1,12,,360,"Southeast Asia",Indonesia,"South Sulawesi","North Luwu",Bone-Bone,"Tana Lili",-2.6282,120.5905,2,"Jakarta Post",National,"On 10 January 2015, a suspected militant linked to the Santoso gang, MIT, was killed by officers of the National Police's Densus 88 counterterrorism unit in Tana Lili district in North Luwu, South Sulawesi.",1,,1650490679
IDN2305,"10 January 2015",2015,1,"Political violence","Violence against civilians",Attack,"Police Forces of Indonesia (2014-) Mobile Brigade Corps",,1,"Civilians (Indonesia)","Papuan Ethnic Group (Indonesia)",7,17,"Civilian targeting",360,"Southeast Asia",Indonesia,Papua,Mimika,"Mimika Baru","Mimika Baru",-4.5457,136.885,1,HumanRightsPapua,Other,"On 10 January 2015, a Brimob members shot a Papuan man in the chest in Gorong-gorong in Mimika Baru district (Mimika regency, Papua province), after he and his friends were only to pay for half of the food they ordered from a street restaurant. The owner called the police and as the young men picked up stones to defend themselves, the officers drew and shot at them.",0,,1657632894
IDN2304,"10 January 2015",2015,1,"Political violence",Riots,"Mob violence","Rioters (Indonesia)","Papuan Ethnic Group (Indonesia)",5,"Police Forces of Indonesia (2014-) Mobile Brigade Corps",,1,15,,360,"Southeast Asia",Indonesia,Papua,Mimika,"Mimika Baru",Timika,-4.5514,136.8868,1,Tempo,National,"On 10 January 2015, around 30 Papuan people threw rocks at Indonesian Police Mobile Brigade station in Timika town (Mimika Baru district, Mimika regency, Papua province), after an officer scolded the drunk son of the tribal chief earlier that day. The police shot a rioter with a rubber bullet.",0,"crowd size=30",1657632894
