event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
IDN2749,"06 February 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","FSPMI: Federation of Indonesian Metal Workers Union; Labor Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"Riau Islands",Batam,"Sei Beduk",Batam,1.0521,104.0285,1,Tribunnews,National,"On 6 February 2016, a group of laborers from FSPMI: Federation of Indonesian Metal Workers Union held a peaceful protest in Batam City, Riau Islands province, regarding the termination of 10,000 laborers from various sectors in the last few months. They also demand the government recall cheap labor bills. Similar protests were held in several other cities in Indonesia.",0,"crowd size=no report",1667339305
IDN620,"05 February 2016",2016,1,"Strategic developments","Strategic developments",Other,"Police Forces of Indonesia (2014-)",,1,"Civilians (Indonesia)","Ahmadiyya Group (Indonesia); Women (Indonesia)",7,17,,360,"Southeast Asia",Indonesia,Bangka-Belitung,Bangka,"Sungai Liat","Sri Menanti",-1.8634,106.1063,1,"Amnesty International",Other,"Other: On 5 February 2016, at least 12 members, mostly women and children, of the Ahmadiyya religious minority were forced to leave their homes in Sri Menanti village (Sungai Liat district, Bangka regency, Bangka-Belitung province) by the district military command. The police escorted them away to a location that had not been made public, surrounded by 100 local residents that were opposed to the Ahmadiyya. The Ahmadiyya had been given time to convert to Sunni Islam or told to leave the island. 9 men chose to stay and are facing ongoing intimidation and threats of damage to their homes and property from other local residents.",0,,1652189068
IDN2747,"05 February 2016",2016,1,Demonstrations,Protests,"Protest with intervention","Protesters (Indonesia)","Christian Group (Indonesia); KNPB: National Committee for West Papua; Papuan Ethnic Group (Indonesia)",6,"Police Forces of Indonesia (2014-)","Police Forces of Indonesia (2014-) Detachment 88",1,16,,360,"Southeast Asia",Indonesia,Papua,Mimika,"Kuala Kencana","Kuala Kencana",-4.421,136.8588,1,"Free West Papua Campaign",Other,"On 5 February 2016, the local KNPB branch hosted a meeting to mark the coming of Christian missionaries to Papua in Kuala Kencana district (Mimika regency, Papua province), which was disrupted by the arrival of police and members of Densus 88. They did not accost anyone but took photos of the gathering prompting many to flee to avoid possible violence or arrest. The police left after they began to disperse and no violence occurred.",0,"crowd size=no report",1657632894
IDN2748,"05 February 2016",2016,1,"Political violence","Violence against civilians",Attack,"Police Forces of Indonesia (2014-)",,1,"Civilians (Indonesia)","Christian Group (Indonesia); KNPB: National Committee for West Papua; Papuan Ethnic Group (Indonesia)",7,17,"Civilian targeting",360,"Southeast Asia",Indonesia,Papua,Mimika,"Mimika Baru",Timika,-4.5514,136.8868,1,"Free West Papua Campaign",Other,"On 5 February 2016, operatives from Indonesian intelligence (BIN) stopped a man traveling from Timika town (Mimika Baru district, Mimika regency, Papua province), to a KNPB Christian celebration in neighboring Kuala Kencana, and when they learned of his destination they proceeded to beat his arms with ironwood, leaving him with two broken arms.",0,,1657632894
IDN2746,"04 February 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Labor Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,Aceh,"North Aceh","Banda Baro","Banda Baro",5.1839,96.9586,1,Kompas,National,"On 4 February 2016, hundreds of paper factory employees held a peaceful protest in Banda Baro district, North Aceh Regency, Aceh province. They demanded the payment of their salary, which had been postponed for five months.",0,"crowd size=hundreds",1649876513
IDN2743,"03 February 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Labor Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"East Java",Gresik,Gresik,Gresik,-7.1538,112.6561,1,Tribunnews,National,"On 3 February 2016, hundreds of laborers held a peaceful protest in Gresik city, East Java province, demanding their factory rehire them. The factory management had suddenly terminated their contract. They also demanded an increase in the city's minimum wage.",0,"crowd size=hundreds",1649355997
IDN2742,"03 February 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,"West Java",Bandung,Baleendah,Baleendah,-7.0116,107.6277,1,Tribunnews,National,"On 3 February 2016, dozens of activists from various NGOs held a peaceful protest in Baleendah district, Bandung regency, West Java province, demanding an investigation into a corruption case involving Bandung regency council members.",0,"crowd size=dozens",1649355997
IDN2744,"03 February 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Labor Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"East Java",Gresik,Gresik,Gresik,-7.1538,112.6561,1,Tribunnews,National,"On 3 February 2016, 158 former employees of a bike factory held a peaceful protest in Gresik city, East Java province, demanding the factory rehire them. They were terminated after holding a strike, calling for permanent employee status.",0,"crowd size=158",1649876513
IDN2745,"03 February 2016",2016,1,"Political violence","Violence against civilians",Attack,"Military Forces of Indonesia (2014-)",,1,"Civilians (Indonesia)","Papuan Ethnic Group (Indonesia); Prisoners (Indonesia)",7,17,"Civilian targeting",360,"Southeast Asia",Indonesia,Papua,Jayapura,Sentani,Sentani,-2.5691,140.5127,1,HumanRightsPapua,Other,"On 3 February 2016, four Papuan men were kidnapped by a military unit while they were sitting in front of a friend's house in Sentani district (Jayapura regency, Papua province). They beat them without clear cause and brought them into the truck with their heads covered with plastic. They were whipped with electricity cables before being brought to the police station. The military force members further kidnapped and tortured two other Papuan men.",0,,1657632894
IDN2741,"02 February 2016",2016,1,"Political violence","Violence against civilians",Attack,"Military Forces of Indonesia (2014-)",,1,"Civilians (Indonesia)","Papuan Ethnic Group (Indonesia)",7,17,"Civilian targeting",360,"Southeast Asia",Indonesia,Papua,Jayapura,Sentani,Sentani,-2.5691,140.5127,1,HumanRightsPapua,Other,"On 2 February 2016, 25 members from the Rindam VXII Cendrawasih Ifar Gunung military unit severely tortured a Papuan man in front of a small store at Toladan, Flafouw in Sentani district (Jayapura regency, Papua province). They used rifle butts, electricity cables, rubber batons and an iron bar as instruments of torture.",0,,1657632894
IDN2740,"01 February 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,Aceh,Lhokseumawe,"Banda Sakti",Lhokseumawe,5.1801,97.1507,1,Kompas,National,"On 1 February 2016, hundreds of protesters held a peaceful protest in Lhokseumawe city, Aceh province, demanding a state-owned gas company prioritize local Acehnese when hiring new employees.",0,"crowd size=hundreds",1649355997
IDN2739,"31 January 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,Bali,Badung,Kuta,Kuta,-8.7242,115.1754,1,Tribunnews,National,"On 31 January 2016, hundreds of people held a peaceful protest in Kuta district, Badung regency, Bali province, opposing the construction of an international hotel near a sacred temple.",0,"crowd size=hundreds",1649355997
IDN132,"30 January 2016",2016,1,"Political violence",Riots,"Mob violence","Rioters (Indonesia)","IPK: The Association for Youth Employment; Labor Group (Indonesia)",5,"Rioters (Indonesia)","PP: Pancasila Youth",5,55,,360,"Southeast Asia",Indonesia,"North Sumatra",Medan,"Medan Baru",Medan,3.5833,98.6666,1,Tempo,National,"On 30 January 2016, members of the IPK youth labor organization clashed with PP mass organization members in Medan city (North Sumatra province) due to a land dispute. Two people died, and many others were injured.",2,"crowd size=no report",1650982771
IDN131,"28 January 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Labor Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,Jakarta,"Central Jakarta",Gambir,"Jakarta - Central",-6.1806,106.8283,1,"Jakarta Post",National,"On 28 January 2016, in Gambir (Central Jakarta), hundreds of fishers from Muara Angke in North Jakarta staged a rally in front of the Jakarta City Council (DPRD) offices against the ongoing man-made islet projects off the North Jakarta and a related plan to relocate them to Thousands Islands regency.",0,,1663790297
IDN2738,"28 January 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Students (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,Jakarta,"Central Jakarta",Gambir,"Jakarta - Central",-6.1806,106.8283,1,Tribunnews,National,"On 28 January 2016, dozens of students held a peaceful protest in front of the parliament building in Central Jakarta City, Jakarta province, against a proposed bill of national security. The bill would give more power to the National Intelligence Agency to arrest people.",0,"crowd size=dozens",1663790297
IDN2735,"27 January 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,"West Java",Bogor,Cibinong,Cibinong,-6.4848,106.8437,1,Kompas,National,"On 27 January 2016, hundreds of protesters held a peaceful protest in Cibinong district, Bogor regency, West Jawa Province, demanding the government investigate an alleged corruption case of a housing project for low-income families.",0,"crowd size=hundreds",1649355997
IDN2736,"27 January 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Labor Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"East Kalimantan",Samarinda,"Samarinda Ulu",Samarinda,-0.4999,117.1377,1,Tribunnews,National,"On 27 January 2016, dozens of port workers held a peaceful protest in Samarinda city, East Kalimantan province, opposing the change of port management, which might fire over 900 port workers.",0,"crowd size=dozens",1649355997
IDN2737,"27 January 2016",2016,1,"Political violence","Violence against civilians",Attack,"Military Forces of Indonesia (2014-)",,1,"Civilians (Indonesia)","Papuan Ethnic Group (Indonesia); Prisoners (Indonesia)",7,17,"Civilian targeting",360,"Southeast Asia",Indonesia,Papua,Jayapura,Sentani,Sentani,-2.5691,140.5127,1,HumanRightsPapua,Other,"On 27 January 2016, two Papuan men tried to get a motorcycle taxi in Sentani district (Jayapura regency, Papua province), and a group of military personnel grabbed them into their vehicle, covered their faces with plastic bags. Inside the truck they were collectively kicked and brought to the Rindam military base. The torture continued for an hour before being transferred to the police station.",0,,1657632894
IDN2734,"26 January 2016",2016,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Indonesia)",,3,"Civilians (Indonesia)","Papuan Ethnic Group (Indonesia)",7,37,"Civilian targeting",360,"Southeast Asia",Indonesia,Papua,Nabire,Nabire,Nabire,-3.3598,135.5007,1,HumanRightsPapua,Other,"On 26 January 2016, two Papuans were killed at Cemera beach in Nabire city, Papua province, and the victims' bodies were found mutilated with the hands, legs and heads were removed from the body.",2,,1576600005
IDN2733,"26 January 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,"Central Java",Kendal,Ringinarum,Ringinarum,-6.9935,110.1066,1,Tribunnews,National,"On 26 January 2016, dozens of protesters held a peaceful protest in Ringinarum district, Kendal regency, Central Java province. They demanded a higher incentive to give up their land, which would be taken for a highway project.",0,"crowd size=dozens",1649355997
IDN2732,"25 January 2016",2016,1,"Political violence",Riots,"Mob violence","Rioters (Indonesia)",,5,"Civilians (Indonesia)","Farmers (Indonesia)",7,57,"Civilian targeting",360,"Southeast Asia",Indonesia,"East Nusa Tenggara",Kupang,"East Kupang","East Kupang",-10.1167,123.8114,1,Tribunnews,National,"On 25 January 2016, a riot broke out in East Kupang district, Kupang regency, East Nusa Tenggara province. A group of rioters came to a rice field bringing sharp weapons, including machetes and arrows, forcing several farmers to run away. They burned down a house located nearby. This was allegedly connected with a brawl that happened a day before between two groups of young people which killed a person.",0,"crowd size=no report",1649355997
IDN619,"24 January 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,Bangka-Belitung,Bangka,"Sungai Liat",Sungailiat,-1.8544,106.1221,1,"Amnesty International",Other,"On 24 January 2016, at least 100 local residents staged a demonstration outside the offices of Ahmadiyya in Srimenanti village in Sungailiat town, Bangka regency, Bangka-Belitung province, to demonstrate against them being in their community. The gathering was monitored by members of the police and military.",0,"crowd size=100",1618531859
IDN7162,"24 January 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","AMAN: Indigenous Peoples' Alliance of the Archipelago; Indigenous Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,Jakarta,"Central Jakarta",Gambir,"Jakarta - Central",-6.1806,106.8283,1,"Antara News",National,"On 24 January 2016, members of the AMAN indigenous people alliance held a peaceful protest at the Hotel Indonesia roundabout in Central Jakarta city (Jakarta province) (coded as Jakarta - Central Jakarta). They demanded the government ratify the Recognition and Protection of Indigenous Peoples' Rights bill.",0,"crowd size=no report",1663790297
